sentence,label
Keşke hanımının dediğini yapsaydı.,1
"Ne denli berbat bir tehdit altında olduğunu ona asla söyleyemez, artık onu olacaklardan koruyamazdı.",0
"Tarihe ve bugüne ait kültür birikimine sahip çıkan, koruyan, elde ettiği bilgiyi kamuyla paylaşan ve eğitsel programları ile izleyicisini bilgilendiren temel sorumluluklarını yerine getirmenin yanı sıra bugün için müzeler, izleyicisine ulaşmak için yepyeni iletişim stratejileri geliştirmek, görsel kültürü tatmin edecek alternatif sergileme atmosferleri oluşturmak ve bilgiye kısa yoldan ulaşmak isteyen tüketiciler için yeni ilişki biçimleri geliştirmek zorundalar.",0
"Bir zamanlar bana umut vermek için, iyileşir iyileşmez evleneceğimizi söyleyen Nermin Hemşire'nin sözlerine verecek cevabım olamazdı.",0
"Bir süre çalışmalarına sessiz devam eden Galileo, 1632 yılında yayınladığı ""Dialoge Sopra i due Massimi Sistemi de Mondo, Ptoletnaico e Copernico"" (İki Dünya Sistemi Arasına Konuşma) adlı eseriyle Katolik kilisesinin sabrını taşırdı.",0
"Örneğin, görme algısıyla algıladığım şu önümde duran masanın, önden, yandan ve arkadan, bakış açımıza göre değişen bir görünüşü olduğu halde, biz bütün bu değişmeler içinde masayı hep aynı masa varlığı olarak kabul ederiz.",0
"Bildiğim mildiğim yok bir şeyi, haberim de yok, tabii.",0
Her kurum toplumdaki saygınlığını açık seçik belirlenmiş etik standartlarının bulunmasından ve davranışlarının bu etik standartlarla uyum içinde olmasından alır.,0
"Örgüt tarafından yayımlanan bildiride, Irak'taki askerlerini çekmesi için İtalya'ya 15 Ağustos'a kadar tanınan sürenin dolmak üzere olduğu belirtildi.",0
"Mevsimsel açlık ve dönemsel kıtlıklar ancak tarımın ticarileştirilmesiyle giderilebilir, yani geçimlik yoksunluğu bitirmek için geçimlik tarımı bitirmek gerekir.",0
Hastaneler bu tür bir duruma hazırlıklı olmadıkları için büyük bir kargaşa çıkmış.,0
Eylemlerimin özgür bir insan için ifade ettiği anlam hakkında onlarla paylaşabileceğim hiçbir şey olamadı.,0
"Herkes konuşabiliyor, sözleri kağıda yazmayı biliyordu, demek ki herkes yazar olabilirdi.",0
"Oysa İsmet Dayı koltuğu gösterip ""Buyrun"" dediğinde daha oturmadan cebinden bir beş binlik çıkartıp İsmet Dayı'ya vermeliydi.",1
"Yukarıda bahsedilen kendini kurgulama davranışı tanımı ve özellikleri göz önünde tutulduğunda, bu özelliklere sahip kişilerin girdikleri farklı ortamlara daha çabuk uyum sağladıkları görülmektedir.",0
"Bu tür araştırmaların sürdürülmesi, elde edilecek veriler ışığında, sol ya da sağ yarımküresi baskın olan kişilerden hangilerinin başarılı bir yabancı dil öğretimi sürecine yakın oldukları sonucunu getirebilir.",0
"Ülkücü hareketin en kısa zamanda layık olduğu yere yükselmesi için bütün dinamikleri harekete geçirecek, birlik ve beraberliği sağlayacak bir ekip MHP'yi düze çıkaracak ve bugün iktidarda bulunan ve Türkiye'yi felakete sürükleyen AKP hükümetinin de en güçlü alternatifi olacaktır.",0
"Hayır, hayır, ona kızamazdım.",0
"Kıskançlık, kapris nedir bilmezdi...""",0
"Fakat herhangi bir nedenle Baron, bir daha balkona çıkabilir, kendisini görüp yakalayabilirdi.",1
Yetkili merci her halde memurlar ve diğer kamu görevlileri için ön inceleme sonucunda soruşturma izni verilmesi ya da verilmemesi yönünde bir karar vermek zorundadır.,0
"DSF ilkelerinin 9'uncu maddesi, ""Siyasi parti temsiliyetleri veya askeri örgütler foruma katılamaz"" diyor ve hemen arkasından ekliyor: ""Bu ilkeleri kabul eden devlet liderleri veya parlamento üyeleri kişisel olarak katılmak üzere foruma davet edilebilir.""",0
Müzede ise paradigma değeri olan yapıtlar sergilenir.,0
"İki şirket aynı zamanda, portföylerindeki bütün hizmet ve ürünleri kullanarak, bugünkü ve daha sonraki nesil GSM telefonlara heyecan verici işlevsellik sağlayacak.",0
Chang ve Valesco'nun modelinde dışa açık küçük bir ekonomide üç zaman söz konusudur.,0
Çizginin değişen kalınlığı ise farklı leke değerlerinin oluşmasını sağlar.,0
"Belki Rabbi o son vakit hürmetine affeder, diğerlerinin hesabını sormazdı.",0
İhtilallerin memleketin menfaati için yapıldığına inanırdı.,0
"Çıkardığımız seslerde bir ""içerik"" var ama asla bir biçim yok.",0
"Nobel Ödülü sahibi Amerikalı fizikçi Steven Weinberg ise, büyük resim için yeni kuramların zaten gerekli olduğu görüşünde.",0
Bağırıp çağırmanın bir faydası yoktu.,0
Ayrıca 2007 yılı için aday olacak buluş 1 Ocak 2005 ten sonra piyasa çıkmış olmalıydı.,1
"Önce güzel, yakışıklı imgeler olacaktı bunlar; yıllar geçtikçe çirkinleşip özensizleşecekti.",0
Bu sorunlar turistik yörelerin çekiciliğinin yok olmasına ve giderek artan çevresel bozulmalara neden olmaktadır.,0
"""Ben gençliğimde, gözümün karalığıyla dillerde dolaşırdım,"" dedi bir gün babası.",0
Kilin en önemli özelliklerinden biri yaklaşık 400°C'nin üzerindeki bir sıcaklıkta pişirilmesinden sonra dönüşü olmayan bir yapıya kavuşmasıdır.,0
"Bu boyut, aynı zamanda, müşterinin hizmet üretim sürecini değerlendirmesi olup, onun hizmet hakkındaki görüşlerini yansıtır.",0
"Düşünün ki o liderler başka diyarlar da olsalardı, ne olurlardı.",1
"""Şu anda şartlar nedeniyle kocasıyla beraber, hiç ilişkileri kalmadı, yatakları ayrı, cinsel ilişki yok, çocuklar için aynı evde yaşıyorlar...""",0
"Öncelikle, bilirkişileri yanlı olmakla suçladı (ki yanlı olmak gerekiyor, halkın, toplumun ve kamunun yanında olmak...).",0
"İçinde neler yok ki; İlkçağ medeniyetlerine ait birçok kalıntı, heykeller ve süs eşyaları...",0
MHP lideri Devlet Bahçeli ise kayıt için gittiği TBMM'de kriz istemediğini vurguladı.,0
Paşa'ya söyleyemezdim yanıp yakmamazdım...,1
trafik o denli karışık ki bir işlevleri yok gibi.,0
"Orta Doğu Teknik Üniversitesi nihai olarak 12.000 dolayında öğrenci, onunla uygun öğretim üyesi, akademik ve idari personeli, yaklaşık on beş bin kişiyi kucağında barındıracak kampusunu Türkiye'de ilk defa merkezi bir sistemle ısıtmayı planlamış ve bu planı gerçekleştirmiş bir kuruluştur.",0
"Nişantaşı'ndaki köşkün girişine asılı olan muhteşem avizenin bu otelin lobisine asılması için, Selanik'e gönderilmesi ise, başlı başına bir olay olmuştu.",0
"Böyle sıkıcı bir günde, böyle bir eğlenme fırsatı kaçmazdı doğrusu.",0
"Türkiye'nin Avrupa Birliğine uyum sürecinde tarım sektöründe yerine getirilmesi gereken şartlar, hiç şüphesiz oldukça önemli ve tarımı destekler şekilde gelişecektir, ancak göz ardı edilmemesi gereken bir konu da, tarımla uğraşan kır nüfusudur.",0
Bu değer aynı zamanda verilen birimden tepkime hızına eşittir.,0
"Balık güneşte böyle pırıl pırıl yanmaz, sudan çıkınca binlerce ışıkla menevişleyerek çakmazdı.",0
"Sosyal uyum, gelir dağılımının iyileştirilmesi ve yoksullukla mücadelede, katılımcılık ve politik istikrar, çevrenin korunması gibi yaşam kalitesinin önemli bileşenleri de eğitimle yakından ilişkilidir.",0
"Boş zamanlarında gereksiz diller öğrenen, abuk subuk kurgular okuyan, Escer'i benim kadar seven ve boş zamanlarında bildiği bütün saçma sapan şarkıları İspanyolca'ya çeviren bir insan ancak benim sevebileceğim bir insan olabilirdi.",0
Kızı İzmir'e başka türlü götüremezdi.,0
"Çoğu kişinin görmediğini görür, duymadığını duyardı.",0
"Firmaların tümünde toplam satışların yüzdesi olarak kalitesizlik maliyetinin %10.0'dan az, %59'unda ise %1.0-4.9 arasındadır.",0
Eleni'nin en duyarlı bölgesinden çıkan tarçın kokusu Ali'yi coşturdu.,0
Bugün de kuş beslediğimi söylesem inanır mısınız acaba?,0
Fakat aynı zamanda bizim erkekler de oraya gelmişlerdir.,0
Havva'nın siyah eşarbı ise varilden yapılmış sala yelken olmuş denize açılmıştır.,0
mevcut bir ilişkiye sahiptir ve aynı zamanda zamanın ötesine geçer.,0
"Örneğin 1996-1998 döneminde yıllık GSMH büyümesi ortalama olarak yaklaşık yüzde 6 oranında gerçekleşirken, bu dönemde istihdamda meydana gelen artış yüzde 2.7 olmuştur.",0
Hani bu işi yapıp da altını elde edenlere haset gözüyle bakan insanlar gerçekten onların çektiği çileleri bir bilselerdi böyle davranmazlardı.,1
"Fakat PKK kansız, kan dökmeden edemezdi.",0
Ve midesi bulandığı halde korkudan bunu gizlemeye çalışanlar kendini tuvalete zor atıyordu...,0
"Tekrar, tekrar, tekrar kapıyı kimseye açma (hep açardım da); televizyonu yüksek sesle dinleme, gözlerini bozma...",0
"Yetermiş rahatsız ettiğimiz, dengimizi bulaymışız...",0
"Veya, koşar mıydınız kapatmak için düğmesini,",0
Benim dönüşümü bekliyormuş durumun aydınlanması için.,0
Bu gibi basit nedenlerden dolayı ağlar işte çocuklar ama daha gerçek nedenler de var ya da daha önemli mi demeliydim.,1
"Arkası dönük olduğu halde, garsonun, sağına isabet eden oda kapısını tıkırdattığını tahmin etti.",0
"(Elbette, her seferinde reddederdim onu.)",0
"Yine tartışmalarda sıkça vurgulanan bir diğer nokta ise, yasa ile prim ödeme gün sayısının 7.000'den kademeli olarak 9.000'e çıkarılması.",0
"AB'ye yeni katılan Orta Avrupa ülkelerinden Macaristan ve Polonya'ya göre daha verimli durumda olmakla beraber, bu ülkelerin geçmişte olduğu gibi Türkiye'den daha hızlı verimlilik artışı ile bu farkı kapatmaları ve kısa zamanda Türkiye'nin önüne geçmeleri, geçmiş performansın tekrarlanması durumunda muhtemeldir.",0
Yani aydınların halka aşılayacağı ülküler halkın ruh ve bilincinden (vicdanından) alınmış olmalı.,0
İmanda derinleşen bir insana ya dünya küsmeli ya da o dünyaya küsmeliydi.,0
"Örneğin, para cezalarında tüzel kişilerin cezai sorumluluğu olmadığı halde vergi cezalarında vardır.",0
"Yaşasalardı şimdi, bizler gibi orta yaşlı adamlar olacaklardı.",1
"Bu ülkede büyük sermayenin çıkarıyla çelişen düşünceler ifade edilemeyecek, halkın, ülke yönetimini düşünmeye vakti olmayacak, TV ve gazetelerin haber ve eğlence yerine verdiği ideolojik ""haplarla"" yetinmek zorunda kalacak, bunlarla arasına, eleştirel bir mesafe koymaya şansı olmayacaktır.",0
Bu varlık alanı duyusal olan ile ussal olanın; zorunlu olan ile özgür olanın bir birleşimidir.,0
"Bu, aynı zamanda Tanrı hakkında bir bilinç (şuur) doğmasına yol açar ki işte Tanrı'nın kendilik bilinci budur.",0
"Türk kültürünü günümüze kuşaktan kuşağa taşıyan değerler arasında ""onlara"" tahammül ve hoş görü, bazen ""bize"" zarar verecek kadar güçlü bir şekilde yer almıştır.",0
Bu sözümona sevinç gösterilerinin sevinçle falan alakası yok.,0
"Odada yer kalmadığı için ilhan Selçuk, koltukların arasında, pencerenin önündeki sehpaya oturmuştu.",0
"İçimizde uyanan hafiflikle birlikte, öyle garip, öyle dinmez bir güç kazanmıştık ki birbirimizi donmaktan koruyarak bizim gibi kadınlık ve erkeklik rollerinden, üstünlük ve egemenlik tutkularından tiksinip ve tükendiğimizi hissedip yanımıza, bu soğuk çöle, bu sahici yere gelecek olanları yıllarca bekleyebilirdik...",0
Tüm bunlar da insan elinden çıktığı için olağanüstü bir uyum içine girebildiler.,0
"Yanılıyordu, kaderi kimseninkiyle kesişmiyordu; Ayşe'ninkine bile yalnızca yaklaşmış, sonra yansıyıp sonsuza kadar ayrılmıştı onunkinden.",0
"Yalnız, kimi zamanlar, evden peynirle ekmek ya da bir iki yumurta aşırır, hep birlikte öğlen yemeği kurardık.",0
"Ama bu dünya şimdi kendi bünyesindeki milyonlarca Doğulu ile nasıl bir etkileşim, uyum ve anlaşmaya varacak, inanması zor...",0
"O gün üstüme düşüp, yaralarımı sarıp kımıldamamamı isteselerdi belki de bu kararları alamayacak, kitap okumanın eksikliğini anlayamayacak ve hepsinden önemlisi kendi başıma bir şeyler yapmam gerektiğini anlayamayacaktım.",1
"Zamparalar yaşadıkları aşkların sayısını, süresini ve kalitelerini gözler önüne serecek ve bununla övünecek kadar küçülselerdi, medyadaki ""playboyluk"" mitolojisi ve onun sahte tanrıları insan içine çıkamazlardı.",0
"Dinler; açlığın, andığımız iki görünümünden de bahsederler: Zulme uğradığı için yiyemeyenlerin açlığı zulüm, bulduğu halde yemeyenlerin açlığı erdemdir.",0
Bu işgal İngiliz-Osmanlı siyasi ilişkilerini derinden etkileyecekti.,0
"Son yıllarda genel hijyen şartlarına dikkat edilmesi, aşı uygulamaları ve kullanılan ilaçlar sebebiyle bulaşıcı hastalıklarda özellikle gelişmiş ülkelerde belirgin bir azalma olduğunu belirten Çocuk Sağlığı ve Hastalıkları Uzmanı Dr. Şebnem Ersoy, bu tür hastalıklarda çocukluk döneminin çok önemli olduğunu söyledi.",0
"""Galiba sen Türklüğünü kaybediyorsun, Türk okuluna çok daha evvelden gelmeliydin"" dedi.",1
"Bu tür bir tedirginlik duyması, Li'ye karşı ilgisinin giderek artmakta olduğunun göstergesiydi.",0
Sınır tanımaz sevişmelerde tüm aynalara inat ıslak dudaklarıyla okşayabilirdi sizi.,0
Ben de içeride laf yetiştiriyor olurdum ötekilere.,0
"Daha önceden, genel tanıma uyan herhangi bir örgütlenme, sivil toplum örgütü kapsamına girebilirdi.",1
Bu durumda ona zorla bir çay satmaya çalışan biri gibi değerlendirilmeyi hiç istemezdi.,0
Bu çalışmada bulunan sonuçların Çizelge 3.4.deki verilerle uyum içinde olduğu görülmektedir.,0
Çünkü girdiğimiz sularda koca bir halkın gözleri yakamozlanıyordu.,0
Oğlu daha iyisini bulabilirdi elbette.,0
saatlerinde meme bezi toplam sıvı hacminin arttığını 3 ve 5. günlerde ise değişmeden kaldığını tespit etmiştir.,0
Tahminimce o meyvesi dursaydı şu anda 50 kiloyu geçecekti.,1
"Hanefi mezhebinin gelişmesinde müslüman Türk devleti olan Karahanlıların rolü ne ise, Maliki mezhebinin de gelişmesinde Kuzey Afrikalı hukukçuların rolü odur.",0
"Onunla tekrar eski uçuk günlerdeki gibi çocukluğu anımsatan, özgür, sorumsuz, fırlamaca, hercai bir ilişkiyi kurabilmek için neler vermezdi ki...",1
"General Divjak'tan, ölülerden ve çiçeklerden söz edince, ister istemez aklım pazar yeri katliamına gidiyor.",0
Ferdin tamamıyla bir grup veya kişinin etkisi veya dolaylı zorlaması altında kalması söz konusudur.,0
"Yazın araştırmalarında yenilenmenin efsane öncülerinden Leo Spitzer kurmuştur bu bölümü, onun ünlü izleyicisi, unutulmaz Mimesis'in yazarı Eric Auerbach burada yaklaşık on yıl süresince ders vermiştir, Mimesis'i de İstanbul'da yazmıştır.",0
"Yolunu şaşıran, hep şaşırmış olarak yaşamalıydı, sokakların hakimiyetinde.",0
"Belediye gelirlerini artırmak amacıyla, saatlik ve günlük geçici park harcı ile birlikte, özellikle o bölgenin sakinleri için, aylık ya da yıllık park harcının getirilmesi söz konusu olabilecek.",0
"Aslında Mahkeme güncellik koşulundan vazgeçmektedir, çünkü aksi halde anayasal koruma çok geç gerçekleşecektir.",0
"""Beşikten mezara kadar ilim tahsil ediniz.""",0
"Lozan'ı hiç ödün vermeden savunması, Misak-ı Milli'yi sürekli söz konusu etmesi, Doğu ve Güneydoğu bölgesinde özellikle Kürtlere yönelik girişimlerde yabancı devletlerin tarihsel geçmişten kaynaklanan yaklaşımlarına dikkat çekmesi Ecevit'in görüntüsünü gitgide keskinleştirmiştir.",0
"Yaklaşık beş bin yıllık bir zaman dilimi içinde Cehennem, Ölüm, Ölümsüzlük arayışı, Tufan, Kıyamet gibi ana imgelerin geçişin mantıklarına, ortak ikonografik alanlarına dikkatle bakmak gerekir.",0
"Her tür öldürmeye, hatta insanları kurtarmak için insan öldürenlerin öldürülmesine karşı çıkan insanların ölümü herkesten çok hak ettiğini düşünen insanlar vardı...",0
"En yüksek tek koçan ağırlığı 2000 yılında 330.7 g ile koltuk + uç alma uygulamasında, 2001 yılında 328.8 g ile koltuk+uç alma uygulamasında belirlenmiştir.",0
Kotot ışın tüplerinin (CRT) kullanımına ilişkin özellikle görsel birimlerde (örneğin bilgisayar monitöründe) çalışanlarda ortaya çıkan göz rahatsızlıkları yaygın bir şekilde görülmektedir.,0
"Bu kalabalıkların oldukça basit, önemsiz şeylerle yanıltılması mümkün olduğundan, böyle ufak tefek hatâlar yakalamak için uğraşır ama, bu ufak tefek hatâların çokça dedikodusunu yaparak ve yaptırarak, halkın gözünde büyütülmesini sağlar.",0
"Eğer bu konudaki sahne bilgileri eksik olsaydı, bu hareketler yapılamayacaktı.",1
